title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
Electricity & Controls for HVAC-R,1401895131,9781401895136,N/A,N/A,N/A,N/A,N/A,N/A
Cloaked in Virtue: Unveiling Leo Strauss and the Rhetoric of American Foreign Policy,0415950902,9780415950909,N/A,N/A,N/A,N/A,N/A,N/A
Culture and Identity: Life Stories for Counselors and Therapists,1506305679,9781506305677,N/A,N/A,N/A,N/A,N/A,N/A
"Women's Lives: A Psychological Exploration, Fourth Edition",1138656690,9781138656697,N/A,N/A,N/A,N/A,N/A,N/A
"Integration Interrupted: Tracking, Black Students, and Acting White after Brown",0199736456,9780199736454,N/A,N/A,N/A,N/A,N/A,N/A
Thai Language and Culture for Beginners Book 1,9747512254,9789747512250,N/A,N/A,N/A,N/A,N/A,N/A
Healthcare Hazard Control and Safety Management,1482206552,9781482206555,N/A,N/A,N/A,N/A,N/A,N/A
Range Management: Principles and Practices (5th Edition),0130474754,9780130474759,N/A,N/A,N/A,N/A,N/A,N/A
Compound Semiconductor Device Physics,012691740X,9780126917406,N/A,N/A,N/A,N/A,N/A,N/A
Physics of Radio-Frequency Plasmas,0521763002,9780521763004,N/A,N/A,N/A,N/A,N/A,N/A
Readings in Contemporary Chinese Cinema: A Textbook of Advanced Modern Chinese (The Princeton Language Program: Modern Chinese),0691131090,9780691131092,N/A,N/A,N/A,N/A,N/A,N/A
Laser Spectroscopy 1: Basic Principles,3642538584,9783642538582,N/A,N/A,N/A,N/A,N/A,N/A
Advanced Theory and Practice in Sport Marketing,0415518482,9780415518482,N/A,N/A,N/A,N/A,N/A,N/A
Spanish Translated Milady Standard Barbering,130510076X,9781305100763,N/A,N/A,N/A,N/A,N/A,N/A
Jpn-Tobira (Japanese and English Edition),4874244475,9784874244470,N/A,N/A,N/A,N/A,N/A,N/A
Biomedical Acupuncture for Sports and Trauma Rehabilitation: Dry Needling Techniques,1437709273,9781437709278,Amazon.com,"Hardcover, ISBN 9781437709278Publisher: Churchill Livingstone, 2010384 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",77.15,2,79.15,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=,3UbKESHTzirZYdoiZ9HZO2CUmE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1437709273%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=5DSiTa2TCxVO9yoCJwqD"
Hebrew for Theologians: A Textbook for the Study of Biblical Hebrew in Relation to Hebrew Thinking,0819192694,9780819192691,N/A,N/A,N/A,N/A,N/A,N/A
Surviving Your Dissertation: A Comprehensive Guide to Content and Process,1412916798,9781412916790,N/A,N/A,N/A,N/A,N/A,N/A
Old School Boxing Fitness: How to Train Like a Champ,1620876094,8601418126126,N/A,N/A,N/A,N/A,N/A,N/A
Supportive care for the person with dementia,0199554137,9780199554133,N/A,N/A,N/A,N/A,N/A,N/A
Electronic Communications for Technicians (2nd Edition),0131130498,9780131130494,N/A,N/A,N/A,N/A,N/A,N/A
"Working World: Careers in International Education, Exchange, and Development",1626160538,9781626160538,N/A,N/A,N/A,N/A,N/A,N/A
The Oxford Handbook of Sports Economics: Volume 1: The Economics of Sports (Oxford Handbooks),0195387775,9780195387773,N/A,N/A,N/A,N/A,N/A,N/A
Talent is Not Enough: Business Secrets for Designers (3rd Edition) (Graphic Design & Visual Communication Courses),0321984110,9780321984111,N/A,N/A,N/A,N/A,N/A,N/A
Career Counseling in P-12 Schools,0826110231,9780826110237,N/A,N/A,N/A,N/A,N/A,N/A
Integrated Korean: Advanced 1 (KLEAR Textbooks in Korean Language),0824827511,9780824827519,N/A,N/A,N/A,N/A,N/A,N/A
Readings in Biblical Hebrew: An Intermediate Textbook (Yale Language Series),0300055730,9780300055733,Amazon.com,"Hardcover, ISBN 9780300055733Publisher: Yale University Press, 1993256 pages. Used - Very Good, Usually ships in 1-2 business days, Publisher: Yale University Press Date of Publication: 1993 Binding: hardback Edition: Later Printing Condition: Vg/No DW Description: 0300055730 Hardcover",35.54,2,37.54,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=ynstcw1pdebb86FZ8vPv5y1XQBM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0300055730%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=OJtwZt1tWcCWdRWQHXWH
"Elementary Greek Koine for Beginners, Year One Textbook",0974239178,9780974239170,N/A,N/A,N/A,N/A,N/A,N/A
Ethical Issues in Modern Medicine: Contemporary Readings in Bioethics,0073535869,9780073535869,Amazon.com,"Softcover, ISBN 9780073535869Publisher: McGraw-Hill Education, 2012880 pages. Used - Acceptable, Usually ships in 1-2 business days, A heavily used, but still working copy. Coffee stain and wrinkling to the edge of the pages when a tired undergrad fell asleep and knocked their cup over on their books. The binding and pages of the book have been reinforced with tape, has tape and stickers on the cover, as well as lots of notes (some of the answers in the learning activities may be filled in) on the pages. Definitely not pretty, but it's a working copy at a...",68.54,2,70.54,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=4UG6VKCB3LSFCzuRITWD2nVKNDE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0073535869%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Yp0kZAVStu4wL3W6R6ae
The Athletic Trainer's Guide to Psychosocial Intervention and Referral,1556427336,9781556427336,N/A,N/A,N/A,N/A,N/A,N/A
Hotel Operations Management,0131711490,9780131711495,N/A,N/A,N/A,N/A,N/A,N/A
Your Career Planner,0757553389,9780757553387,N/A,N/A,N/A,N/A,N/A,N/A
Palliative Care Nursing: Quality Care to the End of Life,0826113842,9780826113849,N/A,N/A,N/A,N/A,N/A,N/A
An Overview of the Human Services (Introduction to Human Services),0618607609,9780618607600,N/A,N/A,N/A,N/A,N/A,N/A
Life Skills for Student Athletes,0072458682,9780072458688,Amazon.com,"Softcover, ISBN 9780072458688Publisher: McGraw-Hill Education, 2007304 pages. Used - Good, Usually ships in 1-2 business days, no marks, cover okay but has slight moisture damage--ships fast, free tracking",35.07,2,37.07,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=XT,HEGerueJ4CKsSK5v,PBw8ODE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0072458682%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=80bEgsHMIfgwFEnNxzvy"
The Fundamentals of Printed Textile Design,2940411476,9782940411474,Amazon.com,"Softcover, ISBN 9782940411474Publisher: AVA Publishing, 2011208 pages. Used - Very Good, Usually ships in 24 hours, A copy that has been read, but remains in very good condition. All pages are intact no highlighting and no markings book cover may show minimal wear.. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime. Not a Prime member? ...",20.0,2,22.0,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=18ikJMt8lYnRcEEb7UBTVp4AStQ_1497963026_1:1:1&bs=amazon_com_prime&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F2940411476%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=ll3qE2CgEcixjxjt99AA
Frustrated Spin Systems,9814440736,9789814440738,N/A,N/A,N/A,N/A,N/A,N/A
"Fashion and Museums: Theory and Practice (Dress, Body, Culture)",1472527666,9781472527660,Amazon.com,"Softcover, ISBN 9781472527660Publisher: Bloomsbury Academic, 2014232 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",33.63,2,35.63,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=f.4qyEMU0stiTSz6vTGRjjsKb3w_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1472527666%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=3E0z1sS1BwDl2QtrqfKD
Your College Experience: Strategies for Success,0312602545,9780312602543,Amazon.com,"Softcover, ISBN 9780312602543Publisher: Bedford/St. Martin's, 2011384 pages. Used - Good, Usually ships in 1-2 business days, RECEIVE IN 2-3 BUSINESS DAYS IF YOU CHOOSE EXPEDITED SHIPPING! Tenth. Used books are NOT guaranteed to contain ponents and/or supplements such as: Access Codes or working CD's/DVD's!",7.89,2,9.89,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=gwqdjVCMx0gnEV620ZpoD1JLZ8M_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0312602545%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=iBfZeHZlOMsfH31sXGnL
100% Externship Success,1418015490,9781418015497,N/A,N/A,N/A,N/A,N/A,N/A
Intimate Relationships,1259870510,9781259870514,Amazon.com,"Softcover, ISBN 9781259870514Publisher: McGraw-Hill Education, 2017592 pages. Used - Very Good, Usually ships in 24 hours, ***FREE SHIPPING!!! Directly From online!! Satisfaction 100%.. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime. Not a Prime member? Get a 30-day Amazon Prime free trial which includes FREE Prime...",133.72,2,135.72,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=CVhF2fs6IVoNhl3qHRbs2ZTWLa4_1497963026_1:1:1&bs=amazon_com_prime&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1259870510%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=8hnBodvjtErOHCbXTPrV
Musculoskeletal Trauma:Implications for Sports Injury Management,0736038795,9780736038799,N/A,N/A,N/A,N/A,N/A,N/A
Residential Design Studio,1563678411,9781563678417,N/A,N/A,N/A,N/A,N/A,N/A
Moral Psychology: A Contemporary Introduction (Routledge Contemporary Introductions to Philosophy),0415529697,9780415529693,N/A,N/A,N/A,N/A,N/A,N/A
The Social Animal,1464144184,9781464144189,Amazon.com,"Softcover, ISBN 9781464144189Publisher: Worth Publishers, 2018550 pages. Used - Good, Usually ships in 1-2 business days, Used - Good TEXTBOOK ONLY! Twelfth May contain highlighting/underlining/notes- /etc. May have used stickers on cover. Ships same or next day. Expedited shipping takes 2-3 business days; standard shipping takes 4-14 business days.",80.34,2,82.34,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=aFufy9umd9RDfYTu1B5QgHqHy08_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1464144184%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=lrDgEGky4yBzzmlQ66S_
Electronic Devices and Circuit Theory (11th Edition),0132622262,0000132622262,N/A,N/A,N/A,N/A,N/A,N/A
Psychology of Prejudice and Discrimination: 3rd Edition,1138947547,9781138947542,Amazon.com,"Softcover, ISBN 9781138947542Publisher: Routledge, 2016744 pages. Used - Good, Usually ships in 1-2 business days, Wrinkled Pages. Stained Pages. May have notes, highlighting, wear and tear. Supplements not guaranteed. Please contact us if you have any questions.",93.8,2,95.8,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=gyqPVMUc2eWqw8nZ5wwziDtb2j4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1138947547%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=PJd_CuCH.sRWaYhIALdU
Critical Thinking: An Introduction to Reasoning Well,1472595688,9781472595683,N/A,N/A,N/A,N/A,N/A,N/A
Consumer Behaviour in Sport and Events: Marketing Action (Sports Marketing),0750686669,9780750686662,Amazon.com,"Softcover, ISBN 9780750686662Publisher: Butterworth-Heinemann, 2008272 pages. Used - Very Good, Usually ships in 2-3 business days, The book has been read, but is in excellent condition. Pages are intact and not marred by notes or highlighting. The spine remains undamaged.",13.21,2,15.21,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=8qkWzun,JJrshV.GEYgTRyz9p8c_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0750686669%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=VCmD5PPBWajnm2gixMz1"
Choice and Chance: An Introduction to Inductive Logic,0534557376,9780534557379,N/A,N/A,N/A,N/A,N/A,N/A
Cambridge Checkpoint Science Workbook 3,1444183508,9781444183504,N/A,N/A,N/A,N/A,N/A,N/A
Routledge Handbook of Sport and New Media (Routledge Handbooks),1138694797,9781138694798,Amazon.com,"Softcover, ISBN 9781138694798Publisher: Routledge, 2016392 pages. Used - Good, Usually ships in 1-2 business days, A+ Customer service! Satisfaction Guaranteed! Book is in Used-Good condition. Pages and cover are clean and intact. Used items may not include supplementary materials such as CDs or access codes. May show signs of minor shelf wear and contain limited notes and highlighting.",46.09,2,48.09,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=2GVovXC0xcKjyBr83eRJXteHJyY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1138694797%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=7AaWqREGcuJtGVa_A89J
Teach Yourself Romanian Complete Course,0071424733,9780071424738,N/A,N/A,N/A,N/A,N/A,N/A
The Logic Book,007353563X,9780073535630,N/A,N/A,N/A,N/A,N/A,N/A
"Group Work with Adolescents, Third Edition: Principles and Practice (Clinical Practice with Children, Adolescents, and Families)",1462525806,9781462525805,N/A,N/A,N/A,N/A,N/A,N/A
Concepts of Pattern Grading: Techniques for Manual and Computer Grading,1628922303,9781628922301,N/A,N/A,N/A,N/A,N/A,N/A
Designer's Guide to Fashion Apparel,1563679019,9781563679018,N/A,N/A,N/A,N/A,N/A,N/A
Language and Reality - 2nd Edition: An Introduction to the Philosophy of Language,0262540991,9780262540995,N/A,N/A,N/A,N/A,N/A,N/A
Social Psychology: Core Concepts and Emerging Trends,1506310605,9781506310602,N/A,N/A,N/A,N/A,N/A,N/A
A Primer in Positive Psychology (Oxford Positive Psychology Series),0195188330,0000195188330,N/A,N/A,N/A,N/A,N/A,N/A
Meaning and Argument: An Introduction to Logic Through Language,1405196734,9781405196734,N/A,N/A,N/A,N/A,N/A,N/A
"Sports Injuries: Prevention, Treatment and Rehabilitation, Fourth Edition",1841847054,9781841847054,N/A,N/A,N/A,N/A,N/A,N/A
"The Later Works of John Dewey, Volume 7, 1925 - 1953: 1932, Ethics (Collected Works of John Dewey)",0809328178,9780809328178,Amazon.com,"Softcover, ISBN 9780809328178Publisher: Southern Illinois University Press, 2008582 pages. Used - Acceptable, Usually ships in 24 hours, Book contains moisture damage. Used books cannot guarantee unused access codes or working CD's!",23.12,2,25.12,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=WfTlXvTYqvce8ojrmvxq4Sgpvu4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0809328178%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=wuMoXdta9MADAbHPWhbH
"Modaris, Diamino & JustPrint for Apparel Design",1563674661,9781563674662,N/A,N/A,N/A,N/A,N/A,N/A
Approaches to Substance Abuse and Addiction in Education Communities: A Guide to Practices that Support Recovery in Adolescents and Young Adults,0789036975,9780789036971,N/A,N/A,N/A,N/A,N/A,N/A
"Keywords in Youth Studies: Tracing Affects, Movements, Knowledges",0415874122,9780415874120,N/A,N/A,N/A,N/A,N/A,N/A
Fashion Marketing,1405139536,9781405139533,N/A,N/A,N/A,N/A,N/A,N/A
Academic Writing: A Handbook for International Students,1138778508,9781138778504,Amazon.com,"Softcover, ISBN 9781138778504Publisher: Routledge, 2014304 pages. Used - Very Good, Usually ships in 2-3 business days, The book has been read, but is in excellent condition. Pages are intact and not marred by notes or highlighting. The spine remains undamaged.",14.78,2,16.78,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Nn5rl,4CzzBueUUmsOF8oin3OB8_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1138778508%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=DJH61j9vqTxpT6g2hSop"
Post-Queer Politics (Queer Interventions),0754676757,9780415391191,N/A,N/A,N/A,N/A,N/A,N/A
The Call to Write,1439086141,9781439086148,N/A,N/A,N/A,N/A,N/A,N/A
"Guide to Electrical Power Distribution Systems, Sixth Edition",084933666X,9780849336669,N/A,N/A,N/A,N/A,N/A,N/A
Treasure Island and Kidnapped (Cliffs Notes),0822013061,0049086013061,N/A,N/A,N/A,N/A,N/A,N/A
Sports Marketing: Creating Long Term Value,178254819X,9781782548195,N/A,N/A,N/A,N/A,N/A,N/A
"Black American Students in An Affluent Suburb: A Study of Academic Disengagement (Sociocultural, Political, and Historical Studies in Education)",080584516X,9780805845167,N/A,N/A,N/A,N/A,N/A,N/A
Tolstoy's War and Peace (Cliffs Notes),0822013665,0785555011700,N/A,N/A,N/A,N/A,N/A,N/A
High Performance Agencies,1571677704,9781571677709,N/A,N/A,N/A,N/A,N/A,N/A
Modern Refrigeration and Air Conditioning,1566377242,9781566377249,N/A,N/A,N/A,N/A,N/A,N/A
Exam Prep: Fire Inspector I & II,1449609643,9781449609641,N/A,N/A,N/A,N/A,N/A,N/A
Springboards: Communication Starters (Alta Teacher Resource),1882483936,9781882483938,N/A,N/A,N/A,N/A,N/A,N/A
The Cambridge Companion to Gadamer (Cambridge Companions to Philosophy),0521000416,9780521000413,N/A,N/A,N/A,N/A,N/A,N/A
"Contagious Architecture: Computation, Aesthetics, and Space (Technologies of Lived Abstraction)",0262018632,9780262018630,N/A,N/A,N/A,N/A,N/A,N/A
"Simple Solutions to Energy Calculations, Fifth Edition",1482217813,9781482217810,N/A,N/A,N/A,N/A,N/A,N/A
Practical Heating Technology,141808039X,9781418080396,N/A,N/A,N/A,N/A,N/A,N/A
Pump Characteristics and Applications (Mechanical Engineering),1466563087,9781466563087,N/A,N/A,N/A,N/A,N/A,N/A
The Social Science Jargon Buster: The Key Terms You Need to Know,1412921775,9781412921770,N/A,N/A,N/A,N/A,N/A,N/A
NEW MyLab Psychology with Pearson eText -- Valuepack Access Card,0205206514,9780205206513,N/A,N/A,N/A,N/A,N/A,N/A
Semiconductor Optoelectronic Devices: Introduction to Physics and Simulation,0125571909,9780125571906,N/A,N/A,N/A,N/A,N/A,N/A
The Right Thing To Do: Basic Readings in Moral Philosophy,0078038235,9780078038235,Amazon.com,"Softcover, ISBN 9780078038235Publisher: McGraw-Hill Education, 2011352 pages. Used - Good, Usually ships in 1-2 business days, Good Condition; may contain minimal marking or notes to text; wear to cover.",33.44,2,35.44,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=rvVMHfVtyaNlsCFFWFpgwqZFWrE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0078038235%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=hNSUxxj0nofEgvNX7zIb
Laboratory Exercises in Oceanography,0716737426,9780716737421,N/A,N/A,N/A,N/A,N/A,N/A
Health Psychology: A Cultural Approach,1285062116,9781285062112,N/A,N/A,N/A,N/A,N/A,N/A
Thinking about Social Problems: An Introduction to Constructionist Perspectives (Social Problems & Social Issues),0202306844,9780202306841,N/A,N/A,N/A,N/A,N/A,N/A
"Modern Diesel Technology: Heating, Ventilation, Air Conditioning & Refrigeration",1401878490,9781401878498,N/A,N/A,N/A,N/A,N/A,N/A
"Energy Audit of Building Systems: An Engineering Approach, Second Edition (Mechanical and Aerospace Engineering Series)",1439828717,9781439828717,N/A,N/A,N/A,N/A,N/A,N/A
Keys to Effective Learning: Study Skills and Habits for Success (6th Edition),0137007507,9780137007509,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial Energy Auditing Reference Handbook, Third Edition",1498769268,9781498769266,N/A,N/A,N/A,N/A,N/A,N/A
Study Guide for Contemporary Linguistics,1319040896,9781319040895,N/A,N/A,N/A,N/A,N/A,N/A
A Practical Companion to Ethics,019973058X,9780199730582,N/A,N/A,N/A,N/A,N/A,N/A
VANDERWAGEN: EVENT MANAGEMENT _p1,0131149385,9780131149380,N/A,N/A,N/A,N/A,N/A,N/A
"How to Write the Perfect Personal Statement: Write powerful essays for law, business, medical, or graduate school application (Peterson's Perfect Personal Statements)",0768928168,9780768928167,N/A,N/A,N/A,N/A,N/A,N/A
Radical Embodied Cognitive Science (A Bradford Book),0262516470,9780262516471,N/A,N/A,N/A,N/A,N/A,N/A
"Facility Piping Systems Handbook: For Industrial, Commercial, and Healthcare Facilities",0071597212,9780071597210,N/A,N/A,N/A,N/A,N/A,N/A
MPLS Fundamentals,1587051974,9781587051975,N/A,N/A,N/A,N/A,N/A,N/A
Rethinking Design and Interiors: Human Beings in the Built Environment,1856697568,9781856697569,N/A,N/A,N/A,N/A,N/A,N/A
Sport Funding and Finance: Second edition (Sport Management Series),041583984X,9780415839846,N/A,N/A,N/A,N/A,N/A,N/A
The Industrial Vagina: The Political Economy of the Global Sex Trade (RIPE Series in Global Political Economy),0415412331,9780415412339,N/A,N/A,N/A,N/A,N/A,N/A
GMAT Critical Reasoning (Manhattan Prep GMAT Strategy Guides),1941234011,9781941234013,N/A,N/A,N/A,N/A,N/A,N/A
Milady’s Standard Professional Barbering,1401873952,9781401873950,N/A,N/A,N/A,N/A,N/A,N/A
The Interior Plan: Concepts and Exercises,1563679337,9781563679339,N/A,N/A,N/A,N/A,N/A,N/A
Choosing Success,0078020948,9780078020940,N/A,N/A,N/A,N/A,N/A,N/A
CliffsTestPrep CSET: English,0470139692,9780470139691,N/A,N/A,N/A,N/A,N/A,N/A
Electronic Techniques: Shop Practices and Construction (7th Edition),0130195669,9780130195661,N/A,N/A,N/A,N/A,N/A,N/A
Complete Guide to Fiber Optic Cable Systems Installation,082737318X,9780827373181,N/A,N/A,N/A,N/A,N/A,N/A
Global Ethics: An Introduction,1844652823,9781844652822,N/A,N/A,N/A,N/A,N/A,N/A
The Lean Prescription: Powerful Medicine for Our Ailing Healthcare System,1482246384,9781482246384,N/A,N/A,N/A,N/A,N/A,N/A
Reading and Writing for Civic Literacy: The Critical Citizen's Guide to Argumentative Rhetoric (Cultural Politics and the Promise of Democracy),1594510849,9781594510847,N/A,N/A,N/A,N/A,N/A,N/A
Linear Algebra and Probability for Computer Science Applications,1466501553,9781466501553,N/A,N/A,N/A,N/A,N/A,N/A
Developing Bioinformatics Computer Skills: An Introduction to Software Tools for Biological Applications,1565926641,9781565926646,N/A,N/A,N/A,N/A,N/A,N/A
"Out of Many: A History of the American People, Volume 2 (7th Edition)",020501190X,9780205011902,N/A,N/A,N/A,N/A,N/A,N/A
Organizational Behavior for the Hospitality Industry,0132447371,9780132447379,N/A,N/A,N/A,N/A,N/A,N/A
The Culinary Professional,1605251186,9781605251189,N/A,N/A,N/A,N/A,N/A,N/A
Contemporary Moral Problems,0840033788,9780840033789,N/A,N/A,N/A,N/A,N/A,N/A
Signal Person Trainee Guide (Contren Learning Series),0132154544,9780132154543,N/A,N/A,N/A,N/A,N/A,N/A
"Electric Drives, Second Edition (Electric Power Engineering)",0849342201,9780849342202,Amazon.com,"Hardcover, ISBN 9780849342202Publisher: CRC Press, 2005544 pages. Used - Good, Usually ships in 1-2 business days, Item in good condition. Textbooks may not include supplemental items i.e. CDs, access codes etc...",107.69,2,109.69,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=jZUsrnNP9T06aJJEC.TYoc.Dr,s_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0849342201%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=TbU9zxklaWw4IVXJuLjE"
Interior Design (3rd Edition),0130991325,9780130991324,Amazon.com,"Softcover, ISBN 9780130991324Publisher: Prentice Hall, 2003606 pages. Used - Good, Usually ships in 1-2 business days, Good clean copy with no missing pages might be an ex library copy; may contain some notes and or highlighting Accessories such as CD or codes, may not be included",6.87,2,8.87,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=7wLaQi5JFYW1SCC5ZZ4e5g.lngA_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0130991325%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=YvJuTM6c0fZVgH.OCmL5
Ethics: Selections from Classical and Contemporary Writers,053845282X,9780538452823,N/A,N/A,N/A,N/A,N/A,N/A
Chemometrics: Statistics and Computer Application in Analytical Chemistry,3527340971,9783527340972,N/A,N/A,N/A,N/A,N/A,N/A
Ethics for the Information Age (6th Edition),0133741621,9780133741629,N/A,N/A,N/A,N/A,N/A,N/A
Architecture and Interior Design Through the 18th Century: An Integrated History,013758590X,9780137585908,N/A,N/A,N/A,N/A,N/A,N/A
Color Studies,1609015312,9781609015312,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Writing Goals and Objectives: A Manual for Recreation Therapy Students and Entry-Level Professionals,1892132109,9781892132109,N/A,N/A,N/A,N/A,N/A,N/A
Fire Officer's Handbook of Tactics Study Guide,1593700792,9781593700799,N/A,N/A,N/A,N/A,N/A,N/A
"Designing With Light: The Art, Science and Practice of Architectural Lighting Design",1118740475,9781118740477,N/A,N/A,N/A,N/A,N/A,N/A
Therapeutic Modalities for Musculoskeletal Injuries - 3rd Edition (Athletic Training Education),0736078916,9780736078917,N/A,N/A,N/A,N/A,N/A,N/A
Interior Design: Theory and Process,1408152029,9781408152027,N/A,N/A,N/A,N/A,N/A,N/A
Designing Research for Publication,141294015X,9781412940153,N/A,N/A,N/A,N/A,N/A,N/A
Learning Privilege: Lessons of Power and Identity in Affluent Schooling,0415960827,9780415960823,N/A,N/A,N/A,N/A,N/A,N/A
Kaplan MAT (Kaplan Test Prep),1607146843,9781607146841,N/A,N/A,N/A,N/A,N/A,N/A
Linear Algebra (Cliffs Quick Review),0822053314,0049086053319,N/A,N/A,N/A,N/A,N/A,N/A
Rehabilitation Techniques in Sports Medicine,0073376612,9780073376615,N/A,N/A,N/A,N/A,N/A,N/A
Human Factors in the Built Environment,1609015037,9781609015039,N/A,N/A,N/A,N/A,N/A,N/A
