title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
"Wheelock's Latin, 7th Edition",0061997218,9780061997211,N/A,N/A,N/A,N/A,N/A,N/A
Raisin in the Sun (Cliffs Notes),0822011085,0049086011081,N/A,N/A,N/A,N/A,N/A,N/A
Pen and Ink Witchcraft: Treaties and Treaty Making in American Indian History,0190206519,9780190206512,N/A,N/A,N/A,N/A,N/A,N/A
Delf B2. 200 Activities. Textbook + Key + Audio CD (French Edition),2090352310,9782090352313,N/A,N/A,N/A,N/A,N/A,N/A
Stevenson's Dr. Jekyll and Mr. Hyde (Cliffs Notes),0822004089,0049086004083,N/A,N/A,N/A,N/A,N/A,N/A
ESL Beginner (English as a Second Language Series),073861100X,9780738611006,N/A,N/A,N/A,N/A,N/A,N/A
Business Data Communications,0470483369,8587234444449,N/A,N/A,N/A,N/A,N/A,N/A
Thinking about Social Problems: An Introduction to Constructionist Perspectives (Social Problems & Social Issues),0202306844,9780202306841,N/A,N/A,N/A,N/A,N/A,N/A
Farsi (Persian) for Beginners: Mastering Conversational Farsi (Free MP3 Audio Disc included),0804841829,9780804841825,N/A,N/A,N/A,N/A,N/A,N/A
Advanced PIC Microcontroller Projects in C: From USB to RTOS with the PIC 18F Series,0750686111,9780750686112,Amazon.com,"Softcover, ISBN 9780750686112Publisher: Newnes, 2008560 pages. Used - Very Good, Usually ships in 24 hours, OVERNIGHT AND 2nd DAY SHIPPING AVAILABLE. Very good condition with light wear. The item is in online's warehouse ready to be shipped to you. You have the assurance that you will get your item in a timely manner. In the unlikely event something should go wrong with the shipping, you can contact online to assist with the customer service, tracking or hassle-free return. We are very proud to be in this program as it allows us to offer the...",15.79,2,17.79,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=gCLh3SHG16aN1rHfYW0GJ4Fcm3w_1497963026_1:1:1&bs=amazon_com_prime&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0750686111%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=WTAfS_RI2sDBPl0XSBOu
Problematic Behaviors During Adolescence,0072316853,9780072316858,N/A,N/A,N/A,N/A,N/A,N/A
Weird Realism: Lovecraft and Philosophy,1780992521,9781780992525,N/A,N/A,N/A,N/A,N/A,N/A
Karl Popper: Critical Appraisals,0415319706,9780415319706,N/A,N/A,N/A,N/A,N/A,N/A
Oxford International Primary Maths Stage 5: Age 9-10 Student Workbook 5,0198394632,9780198394631,N/A,N/A,N/A,N/A,N/A,N/A
Micro Electro Mechanical System Design (Mechanical Engineering),0824758242,9780824758240,Amazon.com,"Hardcover, ISBN 9780824758240Publisher: CRC Press, 2005465 pages. Used - Like New, Usually ships in 1-2 business days, The cover is in very good condition, and pages are clean and unmarked. Fast shipping!",24.99,2,26.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=SjalB2ERCgKrxsZsaEJp28lx968_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0824758242%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=gK3kXY7SkgcieKtAUU0.
New English Canaan: Text & Notes,158218206X,9781582182063,N/A,N/A,N/A,N/A,N/A,N/A
Childhood Disorders (Clinical Psychology: A Modular Course),0863776094,9780863776090,N/A,N/A,N/A,N/A,N/A,N/A
Schaum's Outline of Partial Differential Equations (Schaum's Outlines),0071756183,9780071756181,N/A,N/A,N/A,N/A,N/A,N/A
Physics of Radio-Frequency Plasmas,0521763002,9780521763004,N/A,N/A,N/A,N/A,N/A,N/A
Violence over the Land: Indians and Empires in the Early American West,0674027205,9780674027206,N/A,N/A,N/A,N/A,N/A,N/A
"Treatment Manual for Anorexia Nervosa, Second Edition: A Family-Based Approach",1462506763,9781462506767,N/A,N/A,N/A,N/A,N/A,N/A
Hotel Front Office Management,0470637528,9780470637524,Amazon.com,"Hardcover, ISBN 9780470637524Publisher: Wiley, 2010512 pages. Used - Acceptable, Usually ships in 1-2 business days, Acceptable! There is minor moisture damage on the top left corner of the book. The book has minor cover wear, slightly frayed corners, scuffed edges, minimal writing/highlighting. Does not affect reaability! A more than serviceable copy! USA Hardcover 5th Edition. Ships within 24 hours with tracking!",34.43,2,36.43,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=EUC8RjQD72vm6k6eGJeJMn5miQ0_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0470637528%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=9bcZeeC.3GbVrNv_9iXq
Fundamentals of Critical Argumentation (Critical Reasoning and Argumentation),0521530202,9780521530200,N/A,N/A,N/A,N/A,N/A,N/A
¡En español!: Más práctica cuaderno (Workbook) with Lesson Review Bookmarks Level 1 (Spanish Edition),0618661425,9780618661428,N/A,N/A,N/A,N/A,N/A,N/A
AP® English Language & Composition Crash Course Book + Online (Advanced Placement (AP) Crash Course),0738607835,9780738607832,N/A,N/A,N/A,N/A,N/A,N/A
Managing Intercollegiate Athletics,1621590534,9781621590538,N/A,N/A,N/A,N/A,N/A,N/A
IB Psychology: Study Guide: Oxford IB Diploma Program (International Baccalaureate),0198389965,9780198389965,N/A,N/A,N/A,N/A,N/A,N/A
Migration and the Origins of the English Atlantic World (Harvard Historical Studies),0674007026,9780674007024,N/A,N/A,N/A,N/A,N/A,N/A
Kaplan AP Chemistry 2014-2015 (Kaplan AP Series),1618652478,9781618652478,Amazon.com,"Softcover, ISBN 9781618652478Publisher: Kaplan Publishing, 2015396 pages. Used - Like New, Usually ships in 1-2 business days",4.99,2,6.99,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=ZDT0A8.sHBSJAHcb1A7tVeM.,Zc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1618652478%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=F_uia2FO02B2agLbSm9S"
Desire/Love,0615686877,9780615686875,Amazon.com,"Softcover, ISBN 9780615686875Publisher: Punctum Books, 2012142 pages. Used - Very Good, Usually ships in 1-2 business days",10.98,2,12.98,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=efuT1jCcbQ3xa8D1kv,aWsnmCQc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0615686877%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=_Z7LUfWBjPb2i8YWkhnq"
"Pathways to Adulthood for Disconnected Young Men in Low-Income Communities: New Directions for Child and Adolescent Development, Number 143 (J-B CAD Single Issue Child & Adolescent Development)",1118894073,9781118894071,N/A,N/A,N/A,N/A,N/A,N/A
Understanding Disability: A Lifespan Approach (SAGE Sourcebooks for the Human Services),0761905278,9780761905271,N/A,N/A,N/A,N/A,N/A,N/A
Making the Most of Understanding by Design,0871208601,9780871208606,Amazon.com,"Softcover, ISBN 9780871208606Publisher: Association for Supervision & Curriculum Development, 2004205 pages. Used - Very Good, Usually ships in 1-2 business days",5.49,2,7.49,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Nfjo32yucwTFOJPL4Hf72Qc,eyg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0871208601%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=N7EPex3zJXkwuDsG23Om"
Against Method,1844674436,9781844674435,Amazon.com,"Hardcover, ISBN 9781844674435Publisher: Verso, 2010304 pages. Used - Acceptable, Usually ships in 1-2 business days, No dust jacket. Tracking is not available for orders shipped outside of the United States.",25.77,2,27.77,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=ZFKKupuQ9uiFO4tnoQxVTRAJd0k_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1844674436%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=hEXJWgyy_ufi5BhyGR1Z
ManageFirst: Hospitality and Restaurant Management w/Online Testing Voucher (2nd Edition) (Managefirst Program),0132724472,8601400067147,N/A,N/A,N/A,N/A,N/A,N/A
"Network Routing: Algorithms, Protocols, and Architectures (The Morgan Kaufmann Series in Networking)",0128007370,9780128007372,N/A,N/A,N/A,N/A,N/A,N/A
Friendships in Childhood and Adolescence (The Guilford Series on Social and Emotional Development),1462509606,9781462509607,N/A,N/A,N/A,N/A,N/A,N/A
Inside Network Perimeter Security (2nd Edition),0672327376,9780672327377,N/A,N/A,N/A,N/A,N/A,N/A
Network+ Certification For Dummies,0764516213,9780764516214,N/A,N/A,N/A,N/A,N/A,N/A
Mastering Networks: An Internet Lab Manual,0201781344,9780201781342,N/A,N/A,N/A,N/A,N/A,N/A
Anna Karenina (Cliffs Notes),0822001837,9780822001836,N/A,N/A,N/A,N/A,N/A,N/A
Multicultural Psychology,1538101114,9781538101117,N/A,N/A,N/A,N/A,N/A,N/A
"Little Black Book of Sports Medicine, Second Edition (Jones and Bartlett's Little Black Book)",0763738654,9780763738655,Amazon.com,"Softcover, ISBN 9780763738655Publisher: Jones & Bartlett Learning, 2005414 pages. Used - Very Good, Usually ships in 1-2 business days, Orders shipped Monday through Friday. Your purchase helps put people to work and learn life skills to reach their full potential. Thank you! The cover is clean but does show some wear.",8.54,2,10.54,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=kMggwat4CaqhJqp02m.w1rr5RSk_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0763738654%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=rNpb4TaAtSl.AOHQLkyr
Programming Fundamentals Using Java: A Game Application Approach (Computer Science),1938549767,9781938549762,N/A,N/A,N/A,N/A,N/A,N/A
ManageFirst: Hospitality & Restaurant Marketing with Online Test Voucher (2nd Edition),0133052540,9780133052541,N/A,N/A,N/A,N/A,N/A,N/A
Attention Deficit Hyperactivity Disorder (ADHD) in Children: An Overview (Psychiatry),9814206105,9789814206105,N/A,N/A,N/A,N/A,N/A,N/A
ManageFirst: Customer Service with Answer Sheet (2nd Edition),0132179326,9780132179324,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Microfabrication,0470749830,9780470749838,N/A,N/A,N/A,N/A,N/A,N/A
A Digital Signal Processing Primer: With Applications to Digital Audio and Computer Music,0805316841,9780805316841,N/A,N/A,N/A,N/A,N/A,N/A
Linear Programming: Methods and Applications: Fifth Edition (Dover Books on Computer Science),048643284X,9780486432847,N/A,N/A,N/A,N/A,N/A,N/A
"Human Performance Engineering: Designing High Quality Professional User Interfaces for Computer Products, Applications and Systems (3rd Edition)",0131496344,9780131496347,N/A,N/A,N/A,N/A,N/A,N/A
Foundations of Crystallography with Computer Applications,1466552913,9781466552913,N/A,N/A,N/A,N/A,N/A,N/A
Off-Premise Catering Management,0470889713,9780470889718,Amazon.com,"Hardcover, ISBN 9780470889718Publisher: Wiley, 2012560 pages. Used - Good, Usually ships in 24 hours, FAST SHIPPING! May have wear and labels on cover. Pages may include notes and highlighting. Order shipped same day if rec'd by 1PM CST",39.63,2,41.63,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=JeUFKALJLgyhAcuhcOwBVj,Ox5c_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0470889713%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=mdhqmj8SUGR542qIQYWA"
Slaves to Fashion: Black Dandyism and the Styling of Black Diasporic Identity,0822346036,9780822346036,N/A,N/A,N/A,N/A,N/A,N/A
Make Your Own PCBs with EAGLE: From Schematic Designs to Finished Boards,0071819258,8601400849866,N/A,N/A,N/A,N/A,N/A,N/A
Homosexuality and the Mental Health Professions: The Impact of Bias (GAP REPORT (GROUP FOR THE ADVANCEMENT OF PSYCHIATRY)),0881633186,9780881633184,N/A,N/A,N/A,N/A,N/A,N/A
"Tourism Geography: Critical Understandings of Place, Space and Experience",041585444X,9780415854443,N/A,N/A,N/A,N/A,N/A,N/A
An Introduction to Healthcare and Medical Textiles,1605950203,9781605950204,N/A,N/A,N/A,N/A,N/A,N/A
Straights: Heterosexuality in Post-Closeted Culture,0814764592,9780814764596,N/A,N/A,N/A,N/A,N/A,N/A
"The Story of Sexual Identity: Narrative Perspectives on the Gay and Lesbian Life Course (Sexuality, Identity, and Society)",0195326784,9780195326789,N/A,N/A,N/A,N/A,N/A,N/A
Political Gastronomy: Food and Authority in the English Atlantic World (Early American Studies),0812244184,9780812244182,Amazon.com,"Hardcover, ISBN 9780812244182Publisher: University of Pennsylvania Press, 2012240 pages. Used - Like New, Usually ships in 4-5 business days, Unread copy in mint condition",39.14,2,41.14,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=pImDYWxXdZxAK832zZpc1,yDj4U_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0812244184%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=iWKg53tHrQLgEul.2SMM"
"Lesbian, Gay, Bisexual, Trans and Queer Psychology: An Introduction",0521876664,9780521876667,N/A,N/A,N/A,N/A,N/A,N/A
Counseling LGBTI Clients,1412987180,9781412987189,N/A,N/A,N/A,N/A,N/A,N/A
Becoming a Woman: A Biography of Christine Jorgensen (Sexual Minorities in Historical Context),1560236663,9781560236665,N/A,N/A,N/A,N/A,N/A,N/A
Gender Circuits: Bodies and Identities in a Technological Age (Sociology Re-Wired),0415996961,9780415996969,N/A,N/A,N/A,N/A,N/A,N/A
"CMOS IC Layout: Concepts, Methodologies, and Tools",0750671947,9780750671941,N/A,N/A,N/A,N/A,N/A,N/A
"Queer French: Globalization, Language, and Sexual Citizenship in France",0754647951,9780754647959,N/A,N/A,N/A,N/A,N/A,N/A
Bisexual Women: Friendship and Social Organization,1560237031,9781560237037,N/A,N/A,N/A,N/A,N/A,N/A
Foodservice Management: Principles and Practices (12th Edition),0135122163,9780135122167,N/A,N/A,N/A,N/A,N/A,N/A
"Queer TV: Theories, Histories, Politics",0415450462,9780415450461,N/A,N/A,N/A,N/A,N/A,N/A
The Fashion Reader,184788590X,9781847885906,N/A,N/A,N/A,N/A,N/A,N/A
Curriculum Development in the Postmodern Era (Critical Education Practice),0815319266,9780815319269,N/A,N/A,N/A,N/A,N/A,N/A
"RSMeans Cost Data, + Website",1118335902,9781118335901,N/A,N/A,N/A,N/A,N/A,N/A
Carpentry,0137004176,9780137004171,N/A,N/A,N/A,N/A,N/A,N/A
SD Card Projects Using the PIC Microcontroller,185617719X,9781856177191,N/A,N/A,N/A,N/A,N/A,N/A
"Highway Materials, Soils, and Concretes (4th Edition)",0130993042,9780130993045,N/A,N/A,N/A,N/A,N/A,N/A
High Temperature Electronics (Electronic Packaging),0849396239,9780849396236,N/A,N/A,N/A,N/A,N/A,N/A
Microprocessor Technology,0750618396,9780750618397,N/A,N/A,N/A,N/A,N/A,N/A
Design of Prestressed Concrete,0471830720,9780471830726,N/A,N/A,N/A,N/A,N/A,N/A
"Analog Circuit Design, Volume 2: Immersion in the Black Art of Analog Design",0123978882,9780123978882,N/A,N/A,N/A,N/A,N/A,N/A
Surveying: Principles and Applications (8th Edition),013236512X,9780132365123,N/A,N/A,N/A,N/A,N/A,N/A
"On-Premise Catering: Hotels, Convention Centers, Arenas, Clubs, and More",0470551755,9780470551752,N/A,N/A,N/A,N/A,N/A,N/A
Micro-Cutting: Fundamentals and Applications (Microsystem and Nanotechnology),0470972874,9780470972878,N/A,N/A,N/A,N/A,N/A,N/A
"Hybrid Microcircuit Technology Handbook: Materials, Processes, Design, Testing and Production (Materials Science and Process Technology Series. Electronic Materials and Process Technology)",0815514239,9780815514237,N/A,N/A,N/A,N/A,N/A,N/A
Authenticity as an Ethical Ideal (Routledge Studies in Contemporary Philosophy),0415895332,9780415895330,Amazon.com,"Hardcover, ISBN 9780415895330Publisher: Routledge, 2011198 pages. Used - Like New, Usually ships in 1-2 business days, Unread copy in perfect condition.",128.39,2,130.39,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=D3qk2bsGLcgs4GTEeli4m1kavhs_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0415895332%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=D6IJrvr.lZVKC8WHmlGr
Construction Project Scheduling and Control,1118846001,9781118846001,N/A,N/A,N/A,N/A,N/A,N/A
Plumbing 201 (MindTap Course List),1305401646,9781305401648,N/A,N/A,N/A,N/A,N/A,N/A
Construction Planning and Scheduling (4th Edition),0132473984,9780132473989,N/A,N/A,N/A,N/A,N/A,N/A
RF Microelectronics,0138875715,9780138875718,N/A,N/A,N/A,N/A,N/A,N/A
International Dimensions of Organizational Behavior,0324360746,8601419576876,N/A,N/A,N/A,N/A,N/A,N/A
Becoming Evil: How Ordinary People Commit Genocide and Mass Killing,0195314565,9780195314564,N/A,N/A,N/A,N/A,N/A,N/A
Doing a Literature Review: Releasing the Social Science Research Imagination (SAGE Study Skills Series),0761959750,9780761959755,Amazon.com,"Softcover, ISBN 9780761959755Publisher: SAGE Publications Ltd, 1999230 pages. Used - Good, Usually ships in 2-3 business days, The cover of this paperback book has curled corners. This paperback book shows normal wear and tear. The pages show normal wear and tear and/or folded (dog-ear) pages. Shipped to you from Goodwill of the Valleys, Roanoke VA. Thank you for your support!",5.95,2,7.95,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=21m80ctmGXzup288yXJr2q05L9Y_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0761959750%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=VOLrSSKdX4eT1Gemosf9
Best Practices of Online Education: A Guide for Christian Higher Education,1617357685,9781617357688,N/A,N/A,N/A,N/A,N/A,N/A
Construction Surveying and Layout: A Step-By-Step Field Engineering Methods Manual (3rd Edition),096474211X,9780964742116,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Networking,0072226781,9780072226782,Amazon.com,"Softcover, ISBN 9780072226782Publisher: McGraw-Hill Osborne Media, 2003400 pages. Used - Very Good, Usually ships in 1-2 business days, [ No Hassle 30 Day Returns + Ships Daily ] No Underlining/Highlighting",8.27,2,10.27,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=bv9bnv4SAZjAGV4mOWMr0OxTSZ0_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0072226781%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=nIi3WSmP1zhXNiiNbdhG
Post-Queer Politics (Queer Interventions),0754676757,9780415391191,Amazon.com,"Hardcover, ISBN 9780415391191Publisher: CRC Press, 2005418 pages. Used - Like New, Usually ships in 24 hours, Hardcover. Sealed Cd-ROM Included! Excellent cover with only light shelf wear and light edge wear to the top edge of the spine. The binding is tight. Sharp corners and edges with no blemishes. Pages are crisp, clean, intact with no notes or highlighting. Appears Unread.",28.99,2,30.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=.ZgaitsQWuRRiAMp6bcOXnVPnxE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0415391199%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=zmFiv9fIp7NYnUFafr3u
Residential Construction Academy: Electrical Principles,1111306478,9781111306472,N/A,N/A,N/A,N/A,N/A,N/A
Brooks/Cole Empowerment Series: Psychopathology: A Competency-Based Assessment Model for Social Workers,0840029152,9780840029157,N/A,N/A,N/A,N/A,N/A,N/A
Fundamentals of Merchandising Math and Retail Buying Plus MyFashionKit -- Access Card Package (Fashion Series),0133075761,9780133075762,N/A,N/A,N/A,N/A,N/A,N/A
CCNA Wireless Study Guide: IUWNE Exam 640-721,047052765X,9780470527658,Amazon.com,"Softcover, ISBN 9780470527658Publisher: Sybex, 2010552 pages. Used - Good, Usually ships in 24 hours, Connecting readers with great books since 1972. Used books may not include companion materials, some shelf wear, may contain highlighting/notes, may not include cd-rom or access codes. Customer service is our top priority!",32.27,2,34.27,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=gnw2,movipMB,JcIZiDnVTK,Nxo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F047052765X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=c9JJm.eW33RpTHI1ZJIB"
"The Rhetoric of Agitation and Control, Third Edition",1577666143,9781577666141,N/A,N/A,N/A,N/A,N/A,N/A
Classical Electrodynamics (Classical Theoretical Physics),038794799X,9780387947990,Amazon.com,"Softcover, ISBN 9780387947990Publisher: Springer, 1998556 pages. Used - Very Good, Usually ships in 1-2 business days, Very good copy, minimal signs of use. We ship all orders daily, M-F, and have a superior Customer Service team. Buy with confidence.",23.11,2,25.11,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=OZRyGSI,Am.Pg7RvEaW6PjhyFVU_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F038794799X%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=2i2KSx0Gzttsys9FIxv_"
"Handbook of the Indians of California, with 419 Illustrations and 40 Maps (Smithsonian Institution, Bureau of American Ethnology, Bulletin No. 78)",0486233685,0800759233687,N/A,N/A,N/A,N/A,N/A,N/A
Literature Circles That Engage Middle and High School Students,1596670622,9781596670624,N/A,N/A,N/A,N/A,N/A,N/A
"Gender: Psychological Perspectives, Seventh Edition",1138182346,9781138182349,N/A,N/A,N/A,N/A,N/A,N/A
"Theory and Cases in School-Based Consultation: A Resource for School Psychologists, School Counselors, Special Educators, and Other Mental Health Professionals",0415963370,9780415963374,N/A,N/A,N/A,N/A,N/A,N/A
The Culture of Queers,0415223768,9780415223768,Amazon.com,"Softcover, ISBN 9780415223768Publisher: Routledge, 2001256 pages. Used - Acceptable, Usually ships in 24 hours, Strong spine and cover, small water stain on last ten pages, writing and underlining on very few pages. No highlighting. This book is already in one of the online storage centers, so it's backed up by the wonderful online return policies, and eligible for two-day shipping.. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime. Not a Prime member? ...",28.84,2,30.84,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=PJQiaohjPXXxdtPSrFU9aWcE,1M_1497963026_1:1:1&bs=amazon_com_prime&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0415223768%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Y1TZkbL7zc_0.oEgS_hC"
Coming Over: Migration and Communication Between England and New England in the Seventeenth Century,0521338506,9780521338509,N/A,N/A,N/A,N/A,N/A,N/A
"Handbook of Personality, Third Edition: Theory and Research",1609180593,9781609180591,N/A,N/A,N/A,N/A,N/A,N/A
"Cast with Style: Nineteenth Century Cast-Iron Stoves from the Albany Area, Revised Edition (Albany Institute of History and Art)",0939072033,9780939072033,N/A,N/A,N/A,N/A,N/A,N/A
The Elusive Eden: A New History of California,0072418109,9780072418101,N/A,N/A,N/A,N/A,N/A,N/A
"History of the Ojibway People, Second Edition",0873516435,9780873516433,N/A,N/A,N/A,N/A,N/A,N/A
Restoring Paradise: Rethinking and Rebuilding Nature in Hawaii (A Latitude 20 Book),0824836936,9780824836931,N/A,N/A,N/A,N/A,N/A,N/A
Landmark Essays on Basic Writing: Volume 18 (Landmark Essays Series),1880393298,9781880393291,N/A,N/A,N/A,N/A,N/A,N/A
Understanding Girl Bullying and What to Do About It: Strategies to Help Heal the Divide,1412964881,9781412964883,N/A,N/A,N/A,N/A,N/A,N/A
Play Therapy: An Introduction,0130974188,9780130974181,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Fire in California (California Natural History Guides),0520255771,9780520255777,N/A,N/A,N/A,N/A,N/A,N/A
"Cambridge Latin Course: Unit 1, North American 4th Edition",0521004349,9780521004343,Amazon.com,"Softcover, ISBN 9780521004343Publisher: Cambridge University Press, 2001264 pages. Used - Good, Usually ships in 1-2 business days, A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. At ThriftBooks, our motto is: Read More, Spend Less.",22.15,2,24.15,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=iTQDQZNqydO98qNwM1xYSPPD5wc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0521004349%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=ZZ_0RcVXszeTf1DQqKoo
Service-Learning Companion,0618758984,9780618758982,N/A,N/A,N/A,N/A,N/A,N/A
"Clinical Mental Health Counseling in Community and Agency Settings, 3rd Edition (The Merrill Counseling Series)",013173587X,9780131735873,N/A,N/A,N/A,N/A,N/A,N/A
Critical Thinking for Sports Students (Active Learning in Sport Series),1844454576,9781844454570,Amazon.com,"Softcover, ISBN 9781844454570Publisher: Learning Matters, 2010144 pages. Used - Very Good, Usually ships in 2-3 business days, This is a library book, may have markings / stamps and show wear. The book has been read, but is in excellent condition. Pages are intact and not marred by notes or highlighting. The spine remains undamaged.",25.49,2,27.49,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=,tRo99e9zHl4cgcN3LWw37,9mN0_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1844454576%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=yQmy.gaYoGddww4TL1UM"
Complete Psychology (Volume 1),0340967552,0783324812428,N/A,N/A,N/A,N/A,N/A,N/A
Community Psychology,0205255620,9780205255627,N/A,N/A,N/A,N/A,N/A,N/A
Field Emission in Vacuum Microelectronics (Microdevices),0306474506,9780306474507,N/A,N/A,N/A,N/A,N/A,N/A
